supplier_name,supplier_address,supplier_address_is_internal_manufacturing_site
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 9 Jianye East Road, Torch Hi-Tech Development Zone, Zhongshan, Guangdong, China",True
"Hon Hai Precision Industry Co., Ltd. (Foxconn)","No. 6, Sec. 2, Huandong Road, Xinshi District, Tainan, Taiwan",True
IBIDEN Co. Ltd.,"No. 1049, Jalan Perindustrian Bukit Minyak 8, Kawsan Perindustrian Bukit Minyak, Penang, Malaysia",True
INB Electronics Limited,"Xiangshuihe Industrial Area, Dayawan Development District, Huizhou, Guangdong, China",True
INB Electronics Limited,"Building 2, Area 1, Industrial Area of Huaide Cuihai, Fengtang Road, Fuyong Street, Shenzhen, Guangdong, China",True
Infineon Technologies AG,"Siemensstrabe 2, Villach, Austria",True
Infineon Technologies AG,"Konigsbrucker Str. 180, Dresden, Saxony, Germany",True
Infineon Technologies AG,"Wernerwerkstr. 2, Regensburg, Bavaria, Germany",True
Infineon Technologies AG,"Free Trade Zone, Jalan Batu Berendam, Batu Berendam, Malacca, Malaysia",True
Infineon Technologies AG,"Lot 10 and 11, Kulim Hi-Tech Park, Kedah Darul Aman, Jalan",True
Infineon Technologies AG,"Hi-Tech 7, Industrial Zone Phase II, Kulim, Kedah, Malaysia",True
Infineon Technologies AG,"Prol. Los Cabos 9234, Parque Industrial Pacifico, Tijuana, Baja California, Mexico",True
Intel Corp.,"Cardiff Road, Newport, South Wales, United Kingdom",True
Intel Corp.,"No. 8-1 Kexin Road, High-Tech Zone West Park, Chengdu, Sichuan, China",True
Intel Corp.,"No. 109 Huaihe East Road, Dalian, Liaoning, China",True
Intel Corp.,"Collinstown Industrial Park, Leixlip, Ireland",True
Intel Corp.,"New Industrial Area 2 Tzoran Street, Kiryat Gat, Israel Bayan Lepas Industrial Park IV, Penang, Malaysia",True
Intel Corp.,"4500 South Dobson Road, Chandler, Arizona, United States",True
Intel Corp.,"2501 NW 229th Avenue, Hillsboro, Oregon, United States",True
Intel Corp.,"Rio Rancho Blvd SE, Rio Rancho, New Mexico, United States",True
Intel Corp.,"Lot I2, Saigon Hi-Tech Park, District 9, Ho Chi Minh, Binh Duong, Vietnam",True
Interflex Co. Ltd.,"930, Gosaek-dong, Gwonseon-gu, Suwon, Gyeonggi-Do, South Korea",True
Intramedia Inc.,"No. 11 Haiyi Road, Ching Tou Village, Chang'an Town, Dongguan, Guangdong, China",True
Intramedia Inc.,"No. 189 Tangzhuang Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
InvenSense Inc.,"1F, 9 Prosperity 1st Road, Hsinchu, Taiwan",True
Inventec Corp.,"No. 789, Puxing Road, Minhang District, Shanghai, China",True
Jabil Circuit Inc.,"No. 1, Section 3, Chuangxin Road, Chongzhou Economic Development District, Chengdu, Sichuan, China",True
Jabil Circuit Inc.,"No. 128 Juncheng Road, Guangzhou Economic and Technology Development Zone, Guangzhou, Guangdong, China",True
Jabil Circuit Inc.,"No. 1199, Hulin Road, Huangpu District, Guangzhou, Guangdong, China",True
Jabil Circuit Inc.,"Ganpi Village, Zhenlong Town, Huiyang District, Huizhou, Guangdong, China",True
Jabil Circuit Inc.,"No. 2073, Jincheng Road, Shajing Street, Bao'an District, Shenzhen, Guangdong, China",True
Jabil Circuit Inc.,"No. 7 Yangqing Road, Lou Feng Demonstrative S.I.P, Suzhou, Jiangsu, China",True
Jabil Circuit Inc.,"No. 21, Saidashiji Road., Xiqing Economic Development Zone, Tianjin, China",True
Jabil Circuit Inc.,"Lot J9, J10 Export Processing Zone, Wuxi, Jiangsu, China",True
Jabil Circuit Inc.,"No. 84-2. Block B, National Hi-Tech Industrial Development Zone, Wuxi, Jiangsu, China",True
Japan Aviation Electronics Industry Ltd.,"5-1, Oaza Seinofukuro 5-chome, Hirosaki, Aomori, Japan",True
Japan Aviation Electronics Industry Ltd.,"4102-6, Aza Takadaishinden, Oaza Izumida, Shinjo, Yamagata, Japan",True
Japan Display Inc.,"Xinyang Road Dengwu Village, Qiaotou Town, Dongguan, Guangdong, China",True
Japan Display Inc.,"No. 1 Central Avenue, Area B, Kunshan Free Trade Zone, Kunshan, Jiangsu, China",True
Japan Display Inc.,"26-2, Yamadasenden, Kawakita, Nomi-gun, Ishikawa, Japan",True
Japan Display Inc.,"3300 Hayano, Mobara, Chiba, Japan",True
Japan Display Inc.,"1-47, Iwauchi-machi, Nomi, Ishikawa, Japan",True
Jarllytec Co. Ltd.,"No. 13, Wugong 5th Road, Hsin Chung Dist, New Taipei City, Taipei, Taiwan",True
Kaneka Corp.,"Lot 123-124, Jalan Gebeng 2/3, Gebeng Industrial Estate, Kuantan, Pahang Darul Makmur, Malaysia",True
Kaneka Corp.,"14, Kinugaoka, Moka, Tochigi, Japan",True
Kemet Corp.,"No. 99, Yangpu Road, Suzhou, Jiangsu, China",True
Kemet Corp.,"Via San Lorenzo 19, Sasso Marconi, Bologna, Italy",True
Kemet Corp.,"Av. Eloy Cavazos 7908 OTE. Colonia Rancho Viejo, Guadalupe, Nuevo Leon, Mexico",True
Kemet Corp.,"Av. Carlos Salazar y Bulevar Manuel Cavazos Lerma No. 15, H. Matamoros, Tamaulipas, Mexico",True
Kemet Corp.,"Av. las Americas 780 Ote., Colonia, Victoria, Tamaulipas, Mexico",True
Knowles Corp.,"No. 20 Tongji South Road, Beijing Economic-Technological Development Area, Beijing, China",True
Knowles Corp.,"No. 379 Middle Suhong Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Knowles Corp.,"Plot 104, Lebuhraya Kampung Jawa, Bayan Lepas Industrial Estate, Penang, Malaysia",True
"Kyocera Circuit Solutions, Inc.","78/2 Moo1 Wellgrow Industrial Estate, Bangna-Trad KM. 36 Road, Homsil, Bang Pakong, Chachoeng- sao, Thailand",True
"Kyocera Circuit Solutions, Inc.","Long Binh Techno Park (LOTECO) EPZ, Long Binh WaRoad, Bien Hoa, Dong Nai, Vietnam",True
Kyocera Group,"No. 8 Jingci Road, New City District, Shilong Town, Dongguan, Guangdong, China",True
Kyocera Group,"Dvorakova 328, Lanskroun, Czech Republic",True
Kyocera Group,"Sokolovska 573, Uherske Hradiste, Czech Republic",True
Kyocera Group,"1166-1 Hebimizo-cho, Higashiomi, Shiga, Japan",True
Kyocera Group,"1-1 Kokubuyamashita-cho, Kirishima-shi, Kagoshima, Japan",True
Kyocera Group,"3-1-11 Osachi Kohagi, Okaya, Nagano, Japan",True
Kyocera Group,"1810 Taki-cho, Satsumasendai, Kagoshima, Japan",True
Kyocera Group,"560 Nyuzen, Nyuzen-machi, Shimoniikawa-gun, Toyama, Japan",True
Kyocera Group,"801 South 17th Avenue, Myrtle Beach, South Carolina, United States",True
Laird Technologies,"28 Huanghe South Road, Kunshan Economy and Technology Development Zone, Kunshan, Jiangsu, China",True
Laird Technologies,"No. 398 Yuandian Road, Xin Zhuang Industrial Zone, Shanghai, China",True
Laird Technologies,"No. 8 Pengfeng Road, Songjiang, Shanghai, China",True
Laird Technologies,"Building 1, Dejin Industrial Park, Fuyuanyi Road, Heping Community, Fuyong Town, Bao'an District, Shenzhen, Guangdong, China",True
"Largan Precision Co., Ltd.","No. 18, Tutong First Industrial District, Tutong, Changping, Dongguan, Guangdong, China",True
"Largan Precision Co., Ltd.","No. 11, Jingke Road, Nantun Dist., Taichung, Taiwan",True
Lateral Solutions Pte Ltd.,"Building 3, No. 158 Fengjiang Road, Suzhou, Jiangsu, China",True
Lateral Solutions Pte Ltd.,"No 6. Century Middle Road ,New Century Economic Area, Wuqing, Tianjin, China",True
Lateral Solutions Pte Ltd.,"No. 2 and 4, Jalan Gemilang 3, Kawasan Perindustrian Desa Cemerlang, Ulu Tiram, Johor, Malaysia",True
Lens One Technology,"Huangxing Road,Langli Town, Changsha, Hunan, China",True
Lens One Technology,"Lens Technology Zone, Liuyang Biomedical Industrial Estate, Changsha, Hunan, China",True
LG Chem Ltd.,"No. 17 Hengyi Road,Nanjing Economic and Technology Development Zone, Nanjing, Jiangsu, China",True
LG Chem Ltd.,"8B Ochang Scientific Local Industrial Complex 1114-Namchon-ri Oksan-Myeon, Cheungwon-Gun, Chungcheongbuk-Do, South Korea",True
LG Display Co. Ltd.,"No. 59 Kaitai Road, Science City of Guangzhou, High-Tech Industrial Development Zone, Guang- zhou, Guangdong, China",True
LG Display Co. Ltd.,"No. 1, LG Road, LG Industrial Park, Nanjing Economic and Technology Development Zone, Nanjing, Jiangsu, China",True
LG Display Co. Ltd.,"A-33 Ao'men Road, Nanjing Economic and Technology Development Zone, Yantai, Shandong, China",True
LG Display Co. Ltd.,"No. 2 Beijing Middle Road, Development Zone, Yantai, Shandong, China",True
LG Display Co. Ltd.,"42-3, Jinpyung-dong, Gumi, Gyeongsangbuk-do, South Korea",True
LG Display Co. Ltd.,"1007, Deoguen-ri, Wollong-myeon, Paju, Gyeonggi-Do, South Korea",True
"LG Innotek Co., Ltd.","221, Okgye 2gongdan-ro, Gumi, Gyeongsangbuk-do, South Korea",True
"LG Innotek Co., Ltd.","66 Suchul Saero 9 Gil, Gumi, Gyeongsangbuk-do, South Korea",True
Linear Technology Corp.,"Plot 21B, Phase 4, Bayan Lepas Free Industrial Zone, Bayan Lepas, Penang, Malaysia",True
Linear Technology Corp.,"4200 Northwest Pacific Rim Blvd., Camas, Washington, United States",True
Linear Technology Corp.,"1630 McCarthy Blvd, Milpitas, California, United States",True
Lite-On Technology Corp.,"Av. Torquato Tapajos 7891, TarumÃ£, Manaus, Brazil",True
Lite-On Technology Corp.,"No. 88 Yanghu Road, Wujin Hi-Tech Industrial Development Zone, Changzhou, Jiangsu, China",True
Lite-On Technology Corp.,"No. 1 Zhen'an Road, Shangjiao Section, ChangAn Town, Dongguan, Guangdong, China",True
Lite-On Technology Corp.,"No. 59 Hong Jing Road, Eastern Section, GETDD, Guangzhou, Guangdong, China",True
Lite-On Technology Corp.,"No. 8 Guangbao Road, Science City, Luogang Area, Guangzhou, Guangdong, China",True
Lite-On Technology Corp.,"1-3/F, Block 9 and 1F, Block 8,Brightman Industrial Zone, Busha Road, Shenzhen, Guangdong, China",True
Lite-On Technology Corp.,"No. 11 Fuyuan Road, Wuqing Development Area, Tianjin, China",True
Lite-On Technology Corp.,"No. 45, Zhujiang Road, New District, Wuxi, Jiangsu, China",True
Longwell Precision Co. Ltd.,"No. 19, 2nd Industrial Avenue, Tang Xia Chong village, Song Gang town, Paoan WaRoad, Shenzhen, Guangdong, China",True
Luen Fung Group,"No. 48, Keji Road, Yuquan Industrial District South, Fenggang Town, Dongguan, Guangdong, China",True
Luen Fung Group,"No. 50, Keji Road, Yuquan Industrial District South, Fenggang Town, Dongguan, Guangdong, China",True
LUXSHARE-ICT,"No. 8 Yongyang Road, National economic and Technological Development Zone, Chuzhou, Anhui, China",True
LUXSHARE-ICT,"No. 1 Lvyin Road, Industrial Park, Ji'an, Jiangxi, China",True
LUXSHARE-ICT,"No. 399 Jinchang Road, Jinxi Town, Kunshan, Jiangsu, China",True
LUXSHARE-ICT,"No. 399, Baisheng Road, Kunshan, Jiangsu, China",True
Marian Inc.,"Floor 2, Building 3, Chaohuilou Technology Industrial Park, 180 Huating Road, Da Lang, Longhua, Shenzhen, Guangdong, China",True
Marian Inc.,"Unit 1B, Suchun Industrial Square, 428 Xinglong Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Maxim Integrated Products Inc.,"First Philippines Industrial Park, Santo Tomas, Batangas, Philippines",True
Maxim Integrated Products Inc.,"Gateway Business Park, Special Export Processing Zone, Baranggay Javalera, Gen Trias, Cavite, Philippines",True
Maxim Integrated Products Inc.,"700/114 Amata Nakorn Industrial Estate Moo 5 Tambon Klong Tamru, Muang District, Chonburi, Bangkok, Thailand",True
Maxim Integrated Products Inc.,"14320 SW Jenkins Road, Beaverton, Oregon, United States",True
Maxim Integrated Products Inc.,"4401 South Beltwood Parkway, Dallas, Texas, United States",True
Maxim Integrated Products Inc.,"9651 Westover Hills Blvd, San Antonio, Texas, United States",True
Maxim Integrated Products Inc.,"160 Rio Robles, San Jose, California, United States",True
Maxim Integrated Products Inc.,"3725 N 1st Street, San Jose, California, United States",True
Maxim Integrated Products Inc.,"120 San Gabriel Drive, Sunnyvale, California, United States",True
Merry Electronics Co. Ltd.,"No. 800 Kang Yuan Road, Xiang Cheng Economic Development Zone, Suzhou, Jiangsu, China",True
Micron Technology Inc.,"Zone B of Shanxi Xi'an Export Processing Zone, Xinxi Ave, Xi'an, Shanxi, China",True
Micron Technology Inc.,"89-2, Yamada, Yuwaishida, Akita, Japan",True
Micron Technology Inc.,"7-10, Yoshikawa Kogyo Danchi, Higashi , Hiroshima, Japan",True
Micron Technology Inc.,"No. 8 Ang Mo Kio, Avenue 12, Singapore",True
Micron Technology Inc.,"No 429-1 Sanfong Road, Houli Dist. Central Taiwan Science Park, Taichung, Taiwan",True
Micron Technology Inc.,"667, Fuhsing 3rd Road, Hwa Ya Technology Park, Guishan Township, Taoyuan, Taiwan",True
"Minebea Co., Ltd.","No. 5202, Lianxi Road, Jinze Town, Qingpu District, Shanghai, China",True
"Minebea Co., Ltd.","No. 1 Tongsheng Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
"Minebea Co., Ltd.","Ban Wa High-Technology Industrial Estate, 92 Moo 1, Tambon Banlen, Amphoe Bang Pa-In, Phra Nakhon Si, Ayutthaya, Thailand",True
"Minebea Co., Ltd.","5/2 Moo 8, Phaholyothin Road, Km.149 Tambon Nikhom Sang Ton-Eng, Amphoe Muang, Muang Lopburi, Lopburi, Thailand",True
Mitsumi Electric Co. Ltd.,"No. 2 Dayangzhou Road, Qingdao West Coast Export Processing Zone, Qingdao, Shandong, China",True
Mitsumi Electric Co. Ltd.,"1601, Sakai, Atsugi-shi, Kanagawa, Japan",True
Mitsumi Electric Co. Ltd.,"1007-39, Izumisawa, Chitose, Hokkaido, Japan",True
Mitsumi Electric Co. Ltd.,"1-1059-5, Tachiyazawa, Yamagata, Japan",True
Mitsumi Electric Co. Ltd.,"MRI Special Economic Zone, Sabang, Davao, Cebu, Philippines",True
Molex Inc.,"27 Guangshun Street,Dalian Economic and Technical Development Zone, Dalian, Liaoning, China",True
Molex Inc.,"No. 889 Ying Lun Road, Wai Gao Qiao Free Trade Zone, Shanghai, China",True
Molex Inc.,"1351-2 Sumiyoshi, Yoshida, Haibara-gun, Shizuoka, Japan",True
Molex Inc.,"3949-3 Kawanishi, Kanoya, Kagoshima, Japan",True
Molex Inc.,"2607 Jalan PerUnited Stateshaan Kawasan Perindustrian, Perai, Penang, Malaysia",True
Molex Inc.,"Calzada Industrial Nuevo Nogales No. 1115, Nogales, Sonora, Mexico",True
Molex Inc.,"No. 110, International Road, Jurong Town, Singapore",True
Molex Inc.,"700 Kingbird Road, Lincoln, Nebraska, United States",True
Multi-Fineline Electronix Inc.,"No. 68 Nanhu Road, Dongwu Industrial Park, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",True
Multi-Fineline Electronix Inc.,"No. 88 Tang Dong Road, South Yin Zhong Road, Eastern River Industrial Park, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",True
"Murata Manufacturing Co., Ltd.","5F, Bldg H-5, LongHu Processing District, Shantou, Guangdong, China",True
"Murata Manufacturing Co., Ltd.","15 Cuijing Road, Shenzhen Grand Industrial Zone, Pingshan New District, Shenzhen, Guangdong, China",True
"Murata Manufacturing Co., Ltd.","No. 6, Xingchuang 1st Road, Wuxi Export Processing Zone B Zone, Wuxi, Jiangsu, China",True
"Murata Manufacturing Co., Ltd.","Lishan Village, Qianwu Town, Doumen, Zhuhai, Guangdong, China",True
"Murata Manufacturing Co., Ltd.","JI. Maligi VIII Lot S-4, Kawasan Industri KIIC, Desa Margakaya, Kecamatan Teluk Jambe, Barat Kar- awang 41361, Kabupaten Bekasi, Jawa Barat, Indonesia",True
"Murata Manufacturing Co., Ltd.","10-28, Hananomori 2-chome, Awara, Fukui, Japan",True
"Murata Manufacturing Co., Ltd.","1020, Takibe, Toyoshina, Azumino, Nagano, Japan",True
"Murata Manufacturing Co., Ltd.","1,13-go, Okamotocho, Echizen, Fukui, Japan",True
"Murata Manufacturing Co., Ltd.","52, Yanagibashi, Yanagibashimachi, Hakui, Ishikawa, Japan",True
"Murata Manufacturing Co., Ltd.","Chi-18, Sodanimachi, HakUnited Statesn, Ishikawa, Japan",True
"Murata Manufacturing Co., Ltd.","4-1, Higashiokino 4-chome, Higashiomi, Shiga, Japan",True
"Murata Manufacturing Co., Ltd.","2308, Kaminaoe, Hikawa-cho, Hikawa-gun, Shimane, Japan",True
"Murata Manufacturing Co., Ltd.","Chi-53, Ohmachi, Anamizu-Machi, Housu, Ishikawa, Japan",True
"Murata Manufacturing Co., Ltd.","93, Hikarimachi, Komatsu, Ishikawa, Japan",True
"Murata Manufacturing Co., Ltd.","190, Kashiwagi, Komoro, Nagano, Japan",True
"Murata Manufacturing Co., Ltd.","Ozowara, Echizen-cho, Nyu-gun, Fukui, Japan",True
"Murata Manufacturing Co., Ltd.","2-82, 1-chome, Miyukicho, Sabae, Fukui, Japan",True
"Murata Manufacturing Co., Ltd.","77, Fukumoto, Oku-cho, Setouchi, Okayama, Japan",True
"Murata Manufacturing Co., Ltd.","11-1, Nakae 4-chome, Sanuma, Hasama-cho, Tome, Miyagi, Japan",True
"Murata Manufacturing Co., Ltd.","345, Uwano, Toyama, Japan",True
"Murata Manufacturing Co., Ltd.","Plot 15, Bemban Industrial Park Jalan Bemban , Batu Gajah, Perak, Malaysia",True
"Murata Manufacturing Co., Ltd.","1 Yishun Avenue 7, Singapore",True
"Murata Manufacturing Co., Ltd.","Lo A1 Hoa Khanh Inductrial Zone, Lien Chieu District, Da Nang, Vietnam",True
"Murata Manufacturing Co., Ltd.","No.6, 9A Road,Bien Hoa Industrial Zone No. 2, Dong Nai, Vietnam",True
"Murata Manufacturing Co., Ltd.","1-3 Thang Long Industrial Park, Dong Anh District, Hanoi, Vietnam",True
"Murata Manufacturing Co., Ltd.","Saigon-Linh Trung Export Processing Zone No.1, Hamlet4, Linh Trung Wa Road, Thu Duc District, Ho Chi Minh, Binh Duong, Vietnam",True
"Murata Manufacturing Co., Ltd.","Land Lot No. 55 Long Jiang Industrial Park, Tan Lap WaRoad, Phuoc Tan District, Tien Giang, Vietnam",True
Nan Ya Plastics Corp.,"No. 201 Changjiang South Road, Kunshan Economic and Technical Development Zone, Kunshan, Jiangsu, China",True
Nan Ya Plastics Corp.,"No. 98, Nanlin Road, Taishan Disti, New Taipei City, Taipei, Taiwan",True
Nan Ya Plastics Corp.,"No. 338, Sec. 1 Nankan Road, Taoyuan, Taiwan",True
Nichia Corp.,"491 Oka, Kaminaka-cho, Anan, Tokushima, Japan",True
Nichia Corp.,"38-2, Kawamukoichi, Ichiba, Oasa-Cho, Naruto, Tokushima, Japan",True
Nidec Corp.,"No. 12 Huancheng North Road, Hongye (138), Industrial District, Tangxia Town, Dongguan, Guang- dong, China",True
Nidec Corp.,"136 North Science Avenue Extension, Laguna Technopark Special Economic Zone, Binan, Laguna, Philippines",True
Nidec Corp.,"Street No.18, Tan Thuan Export Processing Zone, District 7, Copal, Ho Chi Minh, Vietnam",True
Nidec Corp.,"Lot I-1d-1, Road N1, SHTP, District 9, Ho Chi Minh, Vietnam",True
Nippon Mektron Ltd.,"No. 1 Shuangdeng Road, Weiting Town, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Nippon Mektron Ltd.,"1st Floor, No.22 Xiang-Ming Road, Xiang-An District, Xiamen, Fujian, China",True
Nippon Mektron Ltd.,"No. 2006, Huang Yang Road, Doumen Town Doumen District, Zhuhai, Guangdong, China",True
Nippon Mektron Ltd.,"2626-19 Sunayama, Kamisu, Ibaraki, Japan",True
Nippon Mektron Ltd.,"1650-11-1 Okuhara-cho, Ushiku, Ibaraki, Japan",True
Nippon Mektron Ltd.,"No. 20, Guanghua Road, Sanlong Village, Daliao Township, Kaohsiung, Taiwan",True
Nippon Mektron Ltd.,"No. 48 Chung-Heng Street, Hsiao-Kang District, Kaohsiung, Taiwan",True
Nippon Mektron Ltd.,"No. 166-21, Liaozibu, Madou District, Tainan, Taiwan",True
Nippon Mektron Ltd.,"560 Moo 2, Bangpa-in Industrial Estate, Udomsorayuth Road,T.Klong-Jik, Bang Pa-In, Ayutthaya, Thailand",True
Nissha Printing Co. Ltd.,"50 Kamiyobe, Yobe-ku, Himeji, Hyogo, Japan",True
Nissha Printing Co. Ltd.,"Ro49-1 Uwagimachi, Daishoji, Kaga, Ishikawa, Japan",True
Nissha Printing Co. Ltd.,"1-1 Hinokigaoka, Minakuchi-cho, Koka, Shiga, Japan",True
Nitto Denko Corp.,"No. 210 North Riying Road, Waigaoqiao Free Trade Zone, Shanghai, China",True
Nitto Denko Corp.,"Bangkai Road, Guangming High-Technology Park, Shenzhen, Guangdong, China",True
Nitto Denko Corp.,"No. 468 Suhongzhong Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",True
Nitto Denko Corp.,"919, Fuke-cho, Kameyama, Mie, Japan",True
Nitto Denko Corp.,"455-6, Hongo, Minogo-cho, Onomichi, Hiroshima, Japan",True
Nitto Denko Corp.,"18 Hirayama Nakahara, Toyohashi, Aichi, Japan",True
Nitto Denko Corp.,"1043, Gupo-dong, Gumi, Gyeongsangbuk-do, South Korea",True
Nitto Denko Corp.,"474, Hyeongok-Ri, Cheongbuk-Myeon, Pyeongtaek, Gyeonggi-Do, South Korea",True
NXP Semiconductors N.V.,"Tianmei Industrial North District A Section, Huangjiang Town, Dongguan, Guangdong, China",True
NXP Semiconductors N.V.,"Stresemannallee 101, Hamburg, Germany",True
NXP Semiconductors N.V.,"PT NO. 12687, Tuanku Jaafar, Industrial Park, Seremban, Negeri Sembilan, Malaysia",True
NXP Semiconductors N.V.,"Gertsweg 2, Nijmegen, Netherlands",True
NXP Semiconductors N.V.,"Philips Avenue, Light Industry and Science Park, Diezmo, Cabuyao, Laguna, Philippines",True
NXP Semiconductors N.V.,"10 Chin 5th Road N.E.P.Z., Kaohsiung, Taiwan",True
NXP Semiconductors N.V.,"303 Moo 3 Chaengwattana Road, Laksi , Bangkok, Thailand",True
NXP Semiconductors N.V.,"Bramhall Moor Lane, Stockport, Cheshire, Hazel Grove, United Kingdom",True
Omron Precision Technology Co. Ltd.,"Building 17, Fushi Industrial Zone, Binghe West Road, Qinhu Industry Region, Qingxi Town, Donggu- an, Guangdong, China",True
Omron Precision Technology Co. Ltd.,"The 6th Factory Building, Dianzixinxi Chuangyeyuanqu, Baishazhou Industrial Zone, Hengyang, Hunan, China",True
ON Semiconductor Corp.,"Westerring 15, B-9700, Oudenaarde, Belgium",True
ON Semiconductor Corp.,"No. 27A People West Road, Leshan, Sichuan, China",True
ON Semiconductor Corp.,"Block 6, Hua Jian Industrial Building, Shekou Industrial Zone, Shenzhen, Guangdong, China",True
ON Semiconductor Corp.,"Bozeny Nemcove 1720, Roznov pod Radhostem, Czech Republic",True
ON Semiconductor Corp.,"Lot 122 Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",True
ON Semiconductor Corp.,"Lot 55, Senawang Industrial Estate, Seremban, Negeri Sembilan, Malaysia",True
ON Semiconductor Corp.,"Golden Mile Business Park, Special Economic Zone, Governor's Drive Bo., Maduya, Carmona, Cavite, Philippines",True
ON Semiconductor Corp.,"71 Alps Avenue, Singapore",True
ON Semiconductor Corp.,"Gresham Fab, 23400 NE Glisan Street, Gresham, Oregon, United States",True
ON Semiconductor Corp.,"1401 N. Kings Road, Nampa, Idaho, United States",True
ON Semiconductor Corp.,"2300 West Buckskin Road, Pocatello, Idaho, United States",True
ON Semiconductor Corp.,"3080 North First Street, 95134, San Jose, California, United States",True
Panasonic Corp.,"No. 49, Tokyo Road, Free Trade Zone, Qingdao, Shandong, China",True
Panasonic Corp.,"No. 666 Lushan Road New District, Suzhou, Jiangsu, China",True
Panasonic Corp.,"No. 1 Xinghua 5th Branch, Xiqing Economic Development Zone, Tianjin, China",True
Panasonic Corp.,"JI.Raya Jakarta Bogor, Km.35 , Cimanggis, Depok, Indonesia",True
Panasonic Corp.,"Kawasan Industri MM2100 Blok.O-1-1 Kecamatan Cikarang Barat, Kabupaten Bekasi, Jawa Barat, Indonesia",True
Panasonic Corp.,"1037-2 Kamiosatsu, Chitose, Hokkaido, Japan",True
Panasonic Corp.,"401 Sadamasa, Fukui, Japan",True
Panasonic Corp.,"1786-6 Tokushige, Ijuin-Cho, Hioki, Kagoshima, Japan",True
Panasonic Corp.,"Tamiyaji, Tamaki, Watarai, Ise, Mie, Japan",True
Panasonic Corp.,"1006 Kadoma, Kadoma, Osaka, Japan",True
Panasonic Corp.,"55-12 Hama, Osumi, Kyotanabe, Osaka, Japan",True
Panasonic Corp.,"369 Nogifukutomi-cho, Matsue, Shimane, Japan",True
Panasonic Corp.,"4-5-1 Kurihara, Myoko, Niigata, Japan",True
Panasonic Corp.,"217 Omachi-cho, Omachi, Saga, Japan",True
Panasonic Corp.,"271 Higashi Kaihatsu, Tonami, Toyama, Japan",True
Panasonic Corp.,"1111-1 Shimokannuki - Kawanabe, Tsuyama, Okayama, Japan",True
Panasonic Corp.,"25 Kowata Nishinaka, Uji, Kyoto, Japan",True
Panasonic Corp.,"No. 1, Jalan Jemuju 16/13, Shah Alam, Selangor, Malaysia",True
PCH International,"1-4F Building 2, Chungkin Industrial Estate, Huaxing Road, Dalang Community, Bao'an District, Shenzhen, Guangdong, China",True
PCH International,"2-3/F, Building A West, AnHongJI Industrial Estate, Huaxing Road, Longhua Town, Bao'an District, Shenzhen, Guangdong, China",True
PCH International,"3/F, Zhongtianyuan Logistics Centre, Taohua Road, Futian Free Trade Zone, Shenzhen, Guangdong, China",True
PCH International,"F6 No. 2, Ming Ke Da Logistic Center, Hong Liu Road, Futian Free Trade Zone, Shenzhen, Guang- dong, China",True
PCH International,"Building 20, Huaning West Road, Hualian Industrial Zone, DaLang Community, Bao'an District, Longhua",True
Pegatron Corp.,"No. 88 Kaedar Road, Kunshan High-tech Industrial Park, Kunshan, Jiangsu, China",True
Pegatron Corp.,"West of Rose Road and South of Bailing Road, Kunshan Development Area, Kunshan, Jiangsu, China",True
Pegatron Corp.,"No. 3668 Xiuyan Road, KangQiao Town, PuDong New District, Shanghai, China",True
Pegatron Corp.,"No. 233 Jinfeng Road, Suzhou, Jiangsu, China",True
Philips Lumileds Lighting Co.,"No. 3, Lintang Bayan Lepas 8, Kawasan Perindustrian Bayan Lepas, Fasa 4, Mukim 12, Bayan Lepas, Penang, Malaysia",True
Philips Lumileds Lighting Co.,"370 West Trimble Road, San Jose, California, United States",True
Pioneer Material Precision Tech.,"No. 999, Avenue of Stars, Phoenix Lake Industrial Park, Yongchuan District, Chongqing, Sichuan, China",True
Pioneer Material Precision Tech.,"No. 1, Jiao Ping Avenue, Ke Yuan Cheng Industrial Park, Tangxia Town, Dongguan, Guangdong, China",True
Pioneer Material Precision Tech.,"No. 45, Nan Hu Road, Wuzhong Economic Development Zone, Suzhou, Jiangsu, China",True
Platinum Optics Technology Inc.,"No .37, Keji 2nd Road, Hua Ya Technology Park, Gueishan Township, Taoyuan, Taiwan",True
Polymatech Co. Ltd.,"No. 718, Guangzhong Road, Xinzhuang Industry Park. Minhang, Shanghai, China",True
Prent Corp.,"No. 2275, Chengliu Zhonglu, Jiading District, Shanghai, China",True
Primax Electronics Ltd.,"Er Village, Liuwu District, Shek Kit Town, Dongguan, Guangdong, China",True
Primax Electronics Ltd.,"No. 2688, Tong Xin Road, Yushan Town, Kunshan, Jiangsu, China",True
Qorvo Inc.,"No. 17 Middle Tongji Road, Beijing, China",True
Qorvo Inc.,"Zona Franca Metropolitana, Barreal De Heredia, Apartado 144-3006, Haredia, Costa Rica",True
